,UniqueCarrier,Description,Origin,Distance,lat,long
1550,NW,Northwest Airlines Inc.,HDN,774.0,40.48118028,-107.2176597
1551,OO,Skywest Airlines Inc.,HDN,230.47527141133887,40.48118028,-107.2176597
1552,TW,Trans World Airways LLC,HDN,906.0,40.48118028,-107.2176597
1553,UA,United Air Lines Inc.,HDN,259.30017351069984,40.48118028,-107.2176597
1554,XE,Expressjet Airlines Inc.,HDN,823.6417910447761,40.48118028,-107.2176597
1555,YV,Mesa Airlines Inc.,HDN,142.0,40.48118028,-107.2176597
1556,AA,American Airlines Inc.,HNL,3019.38891742454,21.31869111,-157.9224072
1557,AQ,Aloha Airlines Inc.,HNL,205.3836963815197,21.31869111,-157.9224072
1558,AS,Alaska Airlines Inc.,HNL,2699.1153846153848,21.31869111,-157.9224072
1559,CO,Continental Air Lines Inc.,HNL,3642.2540934304616,21.31869111,-157.9224072
1560,DL,Delta Air Lines Inc.,HNL,2859.884127480624,21.31869111,-157.9224072
1561,HA,Hawaiian Airlines Inc.,HNL,562.4335842127565,21.31869111,-157.9224072
1562,HP,America West Airlines Inc. (Merged with US Airways 9/05. Stopped reporting 10/07.),HNL,2917.0,21.31869111,-157.9224072
1563,NW,Northwest Airlines Inc.,HNL,2817.8988084572657,21.31869111,-157.9224072
1564,TW,Trans World Airways LLC,HNL,4129.0,21.31869111,-157.9224072
1565,TZ,ATA Airlines d/b/a ATA,HNL,2571.829018075232,21.31869111,-157.9224072
1566,UA,United Air Lines Inc.,HNL,2662.403175165848,21.31869111,-157.9224072
1567,US,US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),HNL,2917.0,21.31869111,-157.9224072
1568,YV,Mesa Airlines Inc.,HNL,141.1774823127592,21.31869111,-157.9224072
1569,AA,American Airlines Inc.,HRL,461.0,26.22850611,-97.65439389
1570,MQ,American Eagle Airlines Inc.,HRL,461.0,26.22850611,-97.65439389
1571,WN,Southwest Airlines Co.,HRL,268.4859704770038,26.22850611,-97.65439389
1572,XE,Expressjet Airlines Inc.,HRL,295.0,26.22850611,-97.65439389
1573,AA,American Airlines Inc.,ISP,773.0,40.7952425,-73.10021194
1574,DL,Delta Air Lines Inc.,ISP,1032.2125549278092,40.7952425,-73.10021194
1575,EV,Atlantic Southeast Airlines,ISP,782.3897707231041,40.7952425,-73.10021194
1576,MQ,American Eagle Airlines Inc.,ISP,153.0,40.7952425,-73.10021194
1577,OH,Comair Inc.,ISP,678.1771105308965,40.7952425,-73.10021194
1578,US,US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),ISP,555.2904483430799,40.7952425,-73.10021194
1579,WN,Southwest Airlines Co.,ISP,688.9506159798239,40.7952425,-73.10021194
1580,XE,Expressjet Airlines Inc.,ISP,458.0,40.7952425,-73.10021194
1581,AA,American Airlines Inc.,JAC,1097.439344262295,43.60732417,-110.7377389
1582,CO,Continental Air Lines Inc.,JAC,1284.5080213903743,43.60732417,-110.7377389
1583,DL,Delta Air Lines Inc.,JAC,254.31615052920424,43.60732417,-110.7377389
1584,EV,Atlantic Southeast Airlines,JAC,205.0,43.60732417,-110.7377389
1585,NW,Northwest Airlines Inc.,JAC,760.0334394904459,43.60732417,-110.7377389
1586,OO,Skywest Airlines Inc.,JAC,204.9720058101149,43.60732417,-110.7377389
1587,UA,United Air Lines Inc.,JAC,434.7988895743368,43.60732417,-110.7377389
1588,YV,Mesa Airlines Inc.,JAC,406.0,43.60732417,-110.7377389
1589,AA,American Airlines Inc.,JFK,1976.1573932901008,40.63975111,-73.77892556
1590,B6,JetBlue Airways,JFK,1220.7967638021607,40.63975111,-73.77892556
1591,CO,Continental Air Lines Inc.,JFK,1417.0,40.63975111,-73.77892556
1592,DH,Independence Air,JFK,222.8789507460292,40.63975111,-73.77892556
1593,DL,Delta Air Lines Inc.,JFK,1430.9347750974848,40.63975111,-73.77892556
1594,EV,Atlantic Southeast Airlines,JFK,657.6688137412775,40.63975111,-73.77892556
1595,HP,America West Airlines Inc. (Merged with US Airways 9/05. Stopped reporting 10/07.),JFK,2228.705932598229,40.63975111,-73.77892556
1596,MQ,American Eagle Airlines Inc.,JFK,272.76176470588234,40.63975111,-73.77892556
1597,NW,Northwest Airlines Inc.,JFK,692.4021739130435,40.63975111,-73.77892556
1598,OH,Comair Inc.,JFK,460.2237832328208,40.63975111,-73.77892556
1599,TW,Trans World Airways LLC,JFK,1200.4616754122935,40.63975111,-73.77892556
1600,UA,United Air Lines Inc.,JFK,2434.3666458852867,40.63975111,-73.77892556
1601,US,US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),JFK,1903.411283449804,40.63975111,-73.77892556
1602,XE,Expressjet Airlines Inc.,JFK,417.4763736263736,40.63975111,-73.77892556
1603,YV,Mesa Airlines Inc.,JFK,322.78337147215865,40.63975111,-73.77892556
1604,AA,American Airlines Inc.,KOA,2504.0,19.73876583,-156.0456314
1605,AQ,Aloha Airlines Inc.,KOA,297.78493294604783,19.73876583,-156.0456314
1606,DL,Delta Air Lines Inc.,KOA,2966.0,19.73876583,-156.0456314
1607,HA,Hawaiian Airlines Inc.,KOA,153.61774509285223,19.73876583,-156.0456314
1608,NW,Northwest Airlines Inc.,KOA,2660.317932654659,19.73876583,-156.0456314
1609,TW,Trans World Airways LLC,KOA,2504.0,19.73876583,-156.0456314
1610,TZ,ATA Airlines d/b/a ATA,KOA,2504.0,19.73876583,-156.0456314
1611,UA,United Air Lines Inc.,KOA,2576.705060584462,19.73876583,-156.0456314
1612,US,US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),KOA,2860.0,19.73876583,-156.0456314
1613,YV,Mesa Airlines Inc.,KOA,163.0,19.73876583,-156.0456314
1614,AA,American Airlines Inc.,LAS,1051.734870902889,36.08036111,-115.1523333
1615,AQ,Aloha Airlines Inc.,LAS,372.9699499165275,36.08036111,-115.1523333
1616,AS,Alaska Airlines Inc.,LAS,834.7601056266504,36.08036111,-115.1523333
1617,B6,JetBlue Airways,LAS,1612.679691837868,36.08036111,-115.1523333
1618,CO,Continental Air Lines Inc.,LAS,1678.778599377146,36.08036111,-115.1523333
1619,DH,Independence Air,LAS,2066.0,36.08036111,-115.1523333
1620,DL,Delta Air Lines Inc.,LAS,1264.401028148831,36.08036111,-115.1523333
1621,EV,Atlantic Southeast Airlines,LAS,337.0028839221341,36.08036111,-115.1523333
1622,F9,Frontier Airlines Inc.,LAS,631.2983601579107,36.08036111,-115.1523333
1623,FL,AirTran Airways Corporation,LAS,1530.8092536010477,36.08036111,-115.1523333
1624,HA,Hawaiian Airlines Inc.,LAS,2755.7644628099174,36.08036111,-115.1523333
1625,HP,America West Airlines Inc. (Merged with US Airways 9/05. Stopped reporting 10/07.),LAS,890.541152459351,36.08036111,-115.1523333
1626,MQ,American Eagle Airlines Inc.,LAS,236.0,36.08036111,-115.1523333
1627,NW,Northwest Airlines Inc.,LAS,1437.652584694291,36.08036111,-115.1523333
1628,OO,Skywest Airlines Inc.,LAS,240.87487283825024,36.08036111,-115.1523333
1629,TW,Trans World Airways LLC,LAS,1441.2147340601257,36.08036111,-115.1523333
1630,TZ,ATA Airlines d/b/a ATA,LAS,1721.1717395314515,36.08036111,-115.1523333
1631,UA,United Air Lines Inc.,LAS,706.8919753689767,36.08036111,-115.1523333
1632,US,US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),LAS,1299.301347746045,36.08036111,-115.1523333
1633,WN,Southwest Airlines Co.,LAS,589.7764388420193,36.08036111,-115.1523333
1634,XE,Expressjet Airlines Inc.,LAS,255.83967935871743,36.08036111,-115.1523333
1635,YV,Mesa Airlines Inc.,LAS,437.7683990895296,36.08036111,-115.1523333
1636,AA,American Airlines Inc.,LAX,1681.0189878201377,33.94253611,-118.4080744
1637,AS,Alaska Airlines Inc.,LAX,936.8275448720668,33.94253611,-118.4080744
1638,B6,JetBlue Airways,LAX,2381.5,33.94253611,-118.4080744
1639,CO,Continental Air Lines Inc.,LAX,1820.0010370160137,33.94253611,-118.4080744
1640,DH,Independence Air,LAX,2288.0,33.94253611,-118.4080744
1641,DL,Delta Air Lines Inc.,LAX,1589.7787322494778,33.94253611,-118.4080744
1642,EV,Atlantic Southeast Airlines,LAX,425.687643020595,33.94253611,-118.4080744
1643,F9,Frontier Airlines Inc.,LAX,754.7696078431372,33.94253611,-118.4080744
1644,FL,AirTran Airways Corporation,LAX,1800.0756057569686,33.94253611,-118.4080744
1645,HA,Hawaiian Airlines Inc.,LAX,2554.9410641851587,33.94253611,-118.4080744
1646,HP,America West Airlines Inc. (Merged with US Airways 9/05. Stopped reporting 10/07.),LAX,444.497572289694,33.94253611,-118.4080744
1647,MQ,American Eagle Airlines Inc.,LAX,175.5377485770942,33.94253611,-118.4080744
1648,NW,Northwest Airlines Inc.,LAX,1703.7507315144326,33.94253611,-118.4080744
1649,OO,Skywest Airlines Inc.,LAX,222.98265957797017,33.94253611,-118.4080744
1650,TW,Trans World Airways LLC,LAX,1928.400903865561,33.94253611,-118.4080744
1651,TZ,ATA Airlines d/b/a ATA,LAX,2073.688047011753,33.94253611,-118.4080744
1652,UA,United Air Lines Inc.,LAX,1210.4345833041284,33.94253611,-118.4080744
1653,US,US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),LAX,1829.192765120982,33.94253611,-118.4080744
1654,WN,Southwest Airlines Co.,LAX,540.152326317209,33.94253611,-118.4080744
1655,XE,Expressjet Airlines Inc.,LAX,538.1377326150832,33.94253611,-118.4080744
1656,YV,Mesa Airlines Inc.,LAX,305.69582871908455,33.94253611,-118.4080744
1657,AA,American Airlines Inc.,LGB,1408.425141673268,33.81772222,-118.1516111
1658,AS,Alaska Airlines Inc.,LGB,965.0,33.81772222,-118.1516111
1659,B6,JetBlue Airways,LGB,1489.1989130957534,33.81772222,-118.1516111
1660,HP,America West Airlines Inc. (Merged with US Airways 9/05. Stopped reporting 10/07.),LGB,353.0241372807845,33.81772222,-118.1516111
1661,OO,Skywest Airlines Inc.,LGB,588.9413276231263,33.81772222,-118.1516111
1662,US,US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),LGB,355.0,33.81772222,-118.1516111
1663,XE,Expressjet Airlines Inc.,LGB,303.40802675585286,33.81772222,-118.1516111
1664,YV,Mesa Airlines Inc.,LGB,355.0,33.81772222,-118.1516111
1665,AA,American Airlines Inc.,LIH,2615.0,21.97598306,-159.3389581
1666,AQ,Aloha Airlines Inc.,LIH,109.80826558265582,21.97598306,-159.3389581
1667,AS,Alaska Airlines Inc.,LIH,2701.0,21.97598306,-159.3389581
1668,HA,Hawaiian Airlines Inc.,LIH,103.4782293470818,21.97598306,-159.3389581
1669,TZ,ATA Airlines d/b/a ATA,LIH,2559.0,21.97598306,-159.3389581
1670,UA,United Air Lines Inc.,LIH,2527.041252123271,21.97598306,-159.3389581
1671,US,US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),LIH,2979.0,21.97598306,-159.3389581
1672,YV,Mesa Airlines Inc.,LIH,102.0,21.97598306,-159.3389581
1673,AA,American Airlines Inc.,MCO,899.4082689418331,28.42888889,-81.31602778
1674,AS,Alaska Airlines Inc.,MCO,2552.330241187384,28.42888889,-81.31602778
1675,B6,JetBlue Airways,MCO,996.2283775792848,28.42888889,-81.31602778
1676,CO,Continental Air Lines Inc.,MCO,899.4596973556072,28.42888889,-81.31602778
1677,DH,Independence Air,MCO,614.4762295081968,28.42888889,-81.31602778
1678,DL,Delta Air Lines Inc.,MCO,884.0732417780727,28.42888889,-81.31602778
1679,EV,Atlantic Southeast Airlines,MCO,836.2692595362753,28.42888889,-81.31602778
1680,F9,Frontier Airlines Inc.,MCO,1452.905982905983,28.42888889,-81.31602778
1681,FL,AirTran Airways Corporation,MCO,747.5971413859285,28.42888889,-81.31602778
1682,HP,America West Airlines Inc. (Merged with US Airways 9/05. Stopped reporting 10/07.),MCO,1542.6067304222302,28.42888889,-81.31602778
1683,MQ,American Eagle Airlines Inc.,MCO,239.82511715089035,28.42888889,-81.31602778
1684,NW,Northwest Airlines Inc.,MCO,999.1862573518864,28.42888889,-81.31602778
1685,OH,Comair Inc.,MCO,566.7542249113291,28.42888889,-81.31602778
1686,TW,Trans World Airways LLC,MCO,916.6404973516474,28.42888889,-81.31602778
1687,TZ,ATA Airlines d/b/a ATA,MCO,982.1626767464652,28.42888889,-81.31602778
1688,UA,United Air Lines Inc.,MCO,1261.4869935925256,28.42888889,-81.31602778
1689,US,US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),MCO,791.9018252040117,28.42888889,-81.31602778
1690,WN,Southwest Airlines Co.,MCO,789.2466917403649,28.42888889,-81.31602778
1691,XE,Expressjet Airlines Inc.,MCO,859.370820668693,28.42888889,-81.31602778
1692,AA,American Airlines Inc.,MFE,467.9979168113326,26.17583333,-98.23861111
1693,CO,Continental Air Lines Inc.,MFE,316.1299049265341,26.17583333,-98.23861111
1694,EV,Atlantic Southeast Airlines,MFE,974.0,26.17583333,-98.23861111
1695,TW,Trans World Airways LLC,MFE,279.0,26.17583333,-98.23861111
1696,XE,Expressjet Airlines Inc.,MFE,377.7166605097895,26.17583333,-98.23861111
1697,AA,American Airlines Inc.,MIA,1101.804898439774,25.79325,-80.29055556
1698,AS,Alaska Airlines Inc.,MIA,2724.0,25.79325,-80.29055556
1699,CO,Continental Air Lines Inc.,MIA,1026.2549429618434,25.79325,-80.29055556
1700,DL,Delta Air Lines Inc.,MIA,677.5815742365431,25.79325,-80.29055556
1701,EV,Atlantic Southeast Airlines,MIA,126.0,25.79325,-80.29055556
1702,FL,AirTran Airways Corporation,MIA,632.0634236453202,25.79325,-80.29055556
1703,HP,America West Airlines Inc. (Merged with US Airways 9/05. Stopped reporting 10/07.),MIA,2049.451320016762,25.79325,-80.29055556
1704,MQ,American Eagle Airlines Inc.,MIA,545.5374454891482,25.79325,-80.29055556
1705,NW,Northwest Airlines Inc.,MIA,1182.1511104396434,25.79325,-80.29055556
1706,OH,Comair Inc.,MIA,799.7516216216217,25.79325,-80.29055556
1707,TW,Trans World Airways LLC,MIA,1068.4021772939348,25.79325,-80.29055556
1708,TZ,ATA Airlines d/b/a ATA,MIA,1164.5458908218357,25.79325,-80.29055556
1709,UA,United Air Lines Inc.,MIA,1329.9761385246725,25.79325,-80.29055556
1710,US,US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),MIA,865.0832086481633,25.79325,-80.29055556
1711,XE,Expressjet Airlines Inc.,MIA,1080.0,25.79325,-80.29055556
1712,AA,American Airlines Inc.,MSY,625.9356755222927,29.99338889,-90.25802778
1713,B6,JetBlue Airways,MSY,1182.0,29.99338889,-90.25802778
1714,CO,Continental Air Lines Inc.,MSY,513.7695896235795,29.99338889,-90.25802778
1715,DH,Independence Air,MSY,914.5737704918032,29.99338889,-90.25802778
1716,DL,Delta Air Lines Inc.,MSY,581.636219041127,29.99338889,-90.25802778
1717,EV,Atlantic Southeast Airlines,MSY,503.5240263024785,29.99338889,-90.25802778
1718,F9,Frontier Airlines Inc.,MSY,1062.0,29.99338889,-90.25802778
1719,FL,AirTran Airways Corporation,MSY,425.1861575178997,29.99338889,-90.25802778
1720,HP,America West Airlines Inc. (Merged with US Airways 9/05. Stopped reporting 10/07.),MSY,1319.9920866305706,29.99338889,-90.25802778
1721,NW,Northwest Airlines Inc.,MSY,718.633123627515,29.99338889,-90.25802778
1722,OH,Comair Inc.,MSY,900.5644768856448,29.99338889,-90.25802778
1723,OO,Skywest Airlines Inc.,MSY,767.6981450252952,29.99338889,-90.25802778
1724,TW,Trans World Airways LLC,MSY,664.144562808322,29.99338889,-90.25802778
1725,UA,United Air Lines Inc.,MSY,1172.3382237822275,29.99338889,-90.25802778
1726,US,US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),MSY,890.4084770634397,29.99338889,-90.25802778
1727,WN,Southwest Airlines Co.,MSY,492.3599846106338,29.99338889,-90.25802778
1728,XE,Expressjet Airlines Inc.,MSY,663.7581081081081,29.99338889,-90.25802778
1729,YV,Mesa Airlines Inc.,MSY,651.0,29.99338889,-90.25802778
1730,AA,American Airlines Inc.,MTJ,836.8003696857671,38.50886722,-107.8938333
1731,CO,Continental Air Lines Inc.,MTJ,1038.3034389750503,38.50886722,-107.8938333
1732,DL,Delta Air Lines Inc.,MTJ,1105.6363636363635,38.50886722,-107.8938333
1733,MQ,American Eagle Airlines Inc.,MTJ,722.0,38.50886722,-107.8938333
1734,OO,Skywest Airlines Inc.,MTJ,200.4215708212128,38.50886722,-107.8938333
1735,UA,United Air Lines Inc.,MTJ,300.46611909650926,38.50886722,-107.8938333
1736,XE,Expressjet Airlines Inc.,MTJ,891.498699045967,38.50886722,-107.8938333
1737,YV,Mesa Airlines Inc.,MTJ,197.0,38.50886722,-107.8938333
1738,AA,American Airlines Inc.,OAK,1420.3331402924568,37.72129083,-122.2207167
1739,AQ,Aloha Airlines Inc.,OAK,1800.9927118129365,37.72129083,-122.2207167
1740,AS,Alaska Airlines Inc.,OAK,544.4241035319493,37.72129083,-122.2207167
1741,B6,JetBlue Airways,OAK,1744.758912231901,37.72129083,-122.2207167
1742,CO,Continental Air Lines Inc.,OAK,1742.6294861864187,37.72129083,-122.2207167
1743,DL,Delta Air Lines Inc.,OAK,1278.8083318433758,37.72129083,-122.2207167
1744,EV,Atlantic Southeast Airlines,OAK,965.3928083750568,37.72129083,-122.2207167
1745,HA,Hawaiian Airlines Inc.,OAK,1075.3333333333333,37.72129083,-122.2207167
1746,HP,America West Airlines Inc. (Merged with US Airways 9/05. Stopped reporting 10/07.),OAK,595.5871902127468,37.72129083,-122.2207167
1747,MQ,American Eagle Airlines Inc.,OAK,337.0,37.72129083,-122.2207167
1748,OO,Skywest Airlines Inc.,OAK,458.36693348445135,37.72129083,-122.2207167
1749,TZ,ATA Airlines d/b/a ATA,OAK,2373.9094567404427,37.72129083,-122.2207167
1750,UA,United Air Lines Inc.,OAK,1028.7788645510325,37.72129083,-122.2207167
1751,US,US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),OAK,581.3227488151658,37.72129083,-122.2207167
1752,WN,Southwest Airlines Co.,OAK,489.6435309691354,37.72129083,-122.2207167
1753,XE,Expressjet Airlines Inc.,OAK,337.0,37.72129083,-122.2207167
1754,YV,Mesa Airlines Inc.,OAK,636.6478260869566,37.72129083,-122.2207167
1755,AA,American Airlines Inc.,OGG,2683.177256553627,20.89864972,-156.4304578
1756,AQ,Aloha Airlines Inc.,OGG,371.5342952192278,20.89864972,-156.4304578
1757,CO,Continental Air Lines Inc.,OGG,3545.729448491155,20.89864972,-156.4304578
1758,DL,Delta Air Lines Inc.,OGG,1657.9325623519576,20.89864972,-156.4304578
1759,HA,Hawaiian Airlines Inc.,OGG,302.15374548351303,20.89864972,-156.4304578
1760,HP,America West Airlines Inc. (Merged with US Airways 9/05. Stopped reporting 10/07.),OGG,2845.0,20.89864972,-156.4304578
1761,NW,Northwest Airlines Inc.,OGG,348.18654884634265,20.89864972,-156.4304578
1762,TW,Trans World Airways LLC,OGG,4065.0,20.89864972,-156.4304578
1763,TZ,ATA Airlines d/b/a ATA,OGG,2507.2469347020246,20.89864972,-156.4304578
1764,UA,United Air Lines Inc.,OGG,2319.540248420135,20.89864972,-156.4304578
1765,US,US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),OGG,2799.6724890829696,20.89864972,-156.4304578
1766,YV,Mesa Airlines Inc.,OGG,100.0,20.89864972,-156.4304578
1767,AA,American Airlines Inc.,ONT,1197.6344514415457,34.056,-117.6011944
1768,AS,Alaska Airlines Inc.,ONT,915.0977173830064,34.056,-117.6011944
1769,B6,JetBlue Airways,ONT,2429.1098484848485,34.056,-117.6011944
1770,CO,Continental Air Lines Inc.,ONT,1333.7363259528863,34.056,-117.6011944
1771,DL,Delta Air Lines Inc.,ONT,1115.9749340859296,34.056,-117.6011944
1772,EV,Atlantic Southeast Airlines,ONT,976.5627644569817,34.056,-117.6011944
1773,HA,Hawaiian Airlines Inc.,ONT,2516.833333333333,34.056,-117.6011944
1774,HP,America West Airlines Inc. (Merged with US Airways 9/05. Stopped reporting 10/07.),ONT,301.19287051541664,34.056,-117.6011944
1775,NW,Northwest Airlines Inc.,ONT,1494.0,34.056,-117.6011944
1776,OO,Skywest Airlines Inc.,ONT,206.8326274509804,34.056,-117.6011944
1777,TW,Trans World Airways LLC,ONT,1512.4055555555556,34.056,-117.6011944
1778,TZ,ATA Airlines d/b/a ATA,ONT,2602.0,34.056,-117.6011944
1779,UA,United Air Lines Inc.,ONT,761.9507295296168,34.056,-117.6011944
1780,US,US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),ONT,304.17128874388254,34.056,-117.6011944
1781,WN,Southwest Airlines Co.,ONT,342.24967873908366,34.056,-117.6011944
1782,XE,Expressjet Airlines Inc.,ONT,856.4092669075891,34.056,-117.6011944
1783,YV,Mesa Airlines Inc.,ONT,233.90592334494767,34.056,-117.6011944
1784,AA,American Airlines Inc.,ORD,969.8990285613138,41.979595,-87.90446417
1785,AS,Alaska Airlines Inc.,ORD,2192.142093200917,41.979595,-87.90446417
1786,B6,JetBlue Airways,ORD,1034.2460317460318,41.979595,-87.90446417
1787,CO,Continental Air Lines Inc.,ORD,769.9978564079113,41.979595,-87.90446417
1788,DH,Independence Air,ORD,523.3886148059311,41.979595,-87.90446417
1789,DL,Delta Air Lines Inc.,ORD,628.4513261223885,41.979595,-87.90446417
1790,EV,Atlantic Southeast Airlines,ORD,766.8778761061947,41.979595,-87.90446417
1791,HP,America West Airlines Inc. (Merged with US Airways 9/05. Stopped reporting 10/07.),ORD,1467.3051131601003,41.979595,-87.90446417
1792,MQ,American Eagle Airlines Inc.,ORD,364.0988507792,41.979595,-87.90446417
1793,NW,Northwest Airlines Inc.,ORD,322.2544210102512,41.979595,-87.90446417
