,tailnum,Distance,CRSElapsedTime,aircraft_type,engine_type,model,manufacturer
2772,N616AA,1431.6353621591848,211.10162489672265,Fixed Wing Multi-Engine,Turbo-Fan,757-223,BOEING
2773,N616AE,404.8224273689927,86.69467825142547,Fixed Wing Multi-Engine,Turbo-Fan,EMB-145LR,EMBRAER
2774,N616DL,1015.8551498564849,160.12362325612443,Fixed Wing Multi-Engine,Turbo-Jet,757-232,BOEING
2775,N616SW,512.9191319479987,94.61920360323472,Fixed Wing Multi-Engine,Turbo-Fan,737-3H4,BOEING
2776,N617AA,1390.0856047258783,207.02809163470508,,,,
2777,N617AE,405.6413793103448,86.44686840253343,Fixed Wing Multi-Engine,Turbo-Fan,EMB-145LR,EMBRAER
2778,N617AS,1039.34855173899,161.64778722946053,Fixed Wing Multi-Engine,Turbo-Jet,737-790,BOEING
2779,N617DL,1011.1192346424975,159.57724068479357,Fixed Wing Multi-Engine,Turbo-Jet,757-232,BOEING
2780,N617SW,506.425043549544,93.89384158212931,Fixed Wing Multi-Engine,Turbo-Fan,737-3H4,BOEING
2781,N618AA,1375.7151557507987,205.208886669995,Fixed Wing Multi-Engine,Turbo-Fan,757-223,BOEING
2782,N618AE,392.8970548862115,85.56974564926372,Fixed Wing Multi-Engine,Turbo-Fan,EMB-145LR,EMBRAER
2783,N618AS,1043.28325389948,162.14254766031195,Fixed Wing Multi-Engine,Turbo-Jet,737-790,BOEING
2784,N618DL,1003.4609178680068,158.67140589869064,Fixed Wing Multi-Engine,Turbo-Jet,757-232,BOEING
2785,N618JB,1340.4840364880274,205.93044469783354,Fixed Wing Multi-Engine,Turbo-Fan,A320-232,AIRBUS
2786,N618WN,507.3568754426793,93.94313467570576,Fixed Wing Multi-Engine,Turbo-Fan,737-3H4,BOEING
2787,N619AA,1396.7359550561798,207.65535900104058,Fixed Wing Multi-Engine,Turbo-Fan,757-223,BOEING
2788,N619AE,390.5054884742042,85.30378704720088,Fixed Wing Multi-Engine,Turbo-Fan,EMB-145LR,EMBRAER
2789,N619AS,1052.945894263217,163.38132733408324,Fixed Wing Multi-Engine,Turbo-Jet,737-790,BOEING
2790,N619AW,1189.1595216606497,182.20216606498195,Fixed Wing Multi-Engine,Turbo-Jet,A320-232,AIRBUS INDUSTRIE
2791,N619DL,1013.2668183948056,159.75078653189638,Fixed Wing Multi-Engine,Turbo-Jet,757-232,BOEING
2792,N619SW,508.3981472157889,94.16473668311349,Fixed Wing Multi-Engine,Turbo-Fan,737-3H4,BOEING
2793,N620AA,1402.9859562607205,208.5677357073903,Fixed Wing Multi-Engine,Turbo-Fan,757-223,BOEING
2794,N620AE,406.6407038603192,86.86031919247033,Fixed Wing Multi-Engine,Turbo-Fan,EMB-145LR,EMBRAER
2795,N620AW,1083.2295558579735,165.9182234318941,Fixed Wing Multi-Engine,Turbo-Jet,A320-231,AIRBUS INDUSTRIE
2796,N620SW,508.467359201548,94.0981770037682,Fixed Wing Multi-Engine,Turbo-Fan,737-3H4,BOEING
2797,N621AA,1409.070539419087,208.2892904953146,Fixed Wing Single-Engine,4 Cycle,172M,CESSNA
2798,N621AE,389.1306962448216,84.66443939596418,Fixed Wing Multi-Engine,Turbo-Fan,EMB-145LR,EMBRAER
2799,N621AW,1087.4311580768756,166.25157582499074,Fixed Wing Multi-Engine,Turbo-Jet,A320-231,AIRBUS INDUSTRIE
2800,N621DL,1016.0537764350453,160.05659617321248,Fixed Wing Multi-Engine,Turbo-Jet,757-232,BOEING
2801,N621JB,1282.1360368133448,198.5171124532643,Fixed Wing Multi-Engine,Turbo-Fan,A320-232,AIRBUS
2802,N621SW,507.4704003194569,93.83747629030648,Fixed Wing Multi-Engine,Turbo-Fan,737-3H4,BOEING
2803,N622AA,1445.6483937115515,212.83221660057433,Fixed Wing Multi-Engine,Turbo-Fan,757-223,BOEING
2804,N622AE,395.25307580367775,85.82656436036513,Fixed Wing Multi-Engine,Turbo-Fan,EMB-145LR,EMBRAER
2805,N622AS,1068.3164512748865,165.2393759459774,Fixed Wing Multi-Engine,Turbo-Jet,737-790,BOEING
2806,N622AW,1083.1287925696595,165.81882352941176,Fixed Wing Multi-Engine,Turbo-Jet,A320-231,AIRBUS INDUSTRIE
2807,N622DL,1015.9784653127981,159.93662259779202,Fixed Wing Multi-Engine,Turbo-Jet,757-232,BOEING
2808,N622SW,508.38692207401465,93.89479490522515,Fixed Wing Multi-Engine,Turbo-Fan,737-3H4,BOEING
2809,N623AA,1413.4739776951674,209.57606912391995,Fixed Wing Multi-Engine,Turbo-Fan,757-223,BOEING
2810,N623AE,401.53279341476366,86.14883165161976,Fixed Wing Multi-Engine,Turbo-Fan,EMB-145LR,EMBRAER
2811,N623AS,1076.2130313673247,166.4093496427274,Fixed Wing Multi-Engine,Turbo-Jet,737-790,BOEING
2812,N623DL,1010.7505386479935,159.44788580662538,Fixed Wing Multi-Engine,Turbo-Jet,757-232,BOEING
2813,N623JB,1337.5885279484928,205.30670178519168,Fixed Wing Multi-Engine,Turbo-Fan,A320-232,AIRBUS
2814,N623SW,509.940523073816,94.17550237301828,Fixed Wing Multi-Engine,Turbo-Fan,737-3H4,BOEING
2815,N624AA,1372.4017067653713,204.80279662759614,Fixed Wing Multi-Engine,Turbo-Fan,757-223,BOEING
2816,N624AE,414.3052503052503,87.65676299009633,Fixed Wing Multi-Engine,Turbo-Fan,EMB-145LR,EMBRAER
2817,N624AS,1067.2417555771096,165.25727449078565,Fixed Wing Multi-Engine,Turbo-Jet,737-790,BOEING
2818,N624AW,1072.9391609251968,164.60020915354332,Fixed Wing Multi-Engine,Turbo-Jet,A320-231,AIRBUS INDUSTRIE
2819,N624DL,1017.5477363200864,160.20356251265096,Fixed Wing Multi-Engine,Turbo-Jet,757-232,BOEING
2820,N624JB,1326.9349955476403,203.84565152864351,Fixed Wing Multi-Engine,Turbo-Fan,A320-232,AIRBUS
2821,N624SW,516.660847628658,95.09233097880929,Fixed Wing Multi-Engine,Turbo-Fan,737-3H4,BOEING
2822,N625AA,1393.1512621945087,207.26476209636857,Fixed Wing Multi-Engine,Turbo-Fan,757-223,BOEING
2823,N625AE,392.1729722373435,85.33995645073489,Fixed Wing Multi-Engine,Turbo-Fan,EMB-145LR,EMBRAER
2824,N625AS,1054.142527899078,163.80021834061137,Fixed Wing Multi-Engine,Turbo-Jet,737-790,BOEING
2825,N625AW,1081.827778800712,165.6482538513472,Fixed Wing Multi-Engine,Turbo-Jet,A320-231,AIRBUS INDUSTRIE
2826,N625CA,572.5816967792616,111.6555380989788,Fixed Wing Multi-Engine,Turbo-Fan,CL-600-2C10,BOMBARDIER INC
2827,N625DL,1008.9853526830915,159.3185960175498,Fixed Wing Multi-Engine,Turbo-Jet,757-232,BOEING
2828,N625JB,1338.341650671785,205.9293026231606,Fixed Wing Multi-Engine,Turbo-Fan,A320-232,AIRBUS
2829,N625SW,501.14050594330996,93.11642791831758,Fixed Wing Multi-Engine,Turbo-Fan,737-3H4,BOEING
2830,N62631,799.8354142321176,140.84654652807677,Fixed Wing Multi-Engine,Turbo-Fan,737-524,BOEING
2831,N626AA,1406.6273074474857,208.65874363327674,Fixed Wing Multi-Engine,Turbo-Fan,757-223,BOEING
2832,N626AE,409.8413499867127,87.32434228009566,Fixed Wing Multi-Engine,Turbo-Fan,EMB-145LR,EMBRAER
2833,N626AS,1066.015687705217,165.14994527544692,Fixed Wing Multi-Engine,Turbo-Jet,737-790,BOEING
2834,N626AW,1088.901038188331,166.5424078683747,Fixed Wing Multi-Engine,Turbo-Jet,A320-231,AIRBUS INDUSTRIE
2835,N626DL,1017.731566743955,160.10672408082146,Fixed Wing Multi-Engine,Turbo-Jet,757-232,BOEING
2836,N626SW,511.8816025513255,94.4742874227626,Fixed Wing Multi-Engine,Turbo-Fan,737-3H4,BOEING
2837,N627AA,1391.9153344551955,207.03176606710844,Fixed Wing Multi-Engine,Turbo-Fan,757-223,BOEING
2838,N627AE,397.0061149612719,86.04633781763826,Fixed Wing Multi-Engine,Turbo-Fan,EMB-145LR,EMBRAER
2839,N627AS,1080.5674115913555,167.07797151277015,Fixed Wing Multi-Engine,Turbo-Jet,737-790,BOEING
2840,N627AW,1083.7053160571568,165.95870670864616,Fixed Wing Multi-Engine,Turbo-Jet,A320-231,AIRBUS INDUSTRIE
2841,N627DL,1028.4067957866123,161.29235474006117,Fixed Wing Multi-Engine,Turbo-Jet,757-232,BOEING
2842,N627JB,1342.0351049868766,206.40912073490813,Fixed Wing Multi-Engine,Turbo-Fan,A320-232,AIRBUS
2843,N627SW,508.61900877014074,93.90373240872935,Fixed Wing Multi-Engine,Turbo-Fan,737-3H4,BOEING
2844,N628AA,1391.9312791404825,207.0684167849179,Fixed Wing Multi-Engine,Turbo-Fan,757-223,BOEING
2845,N628AE,391.8711510506145,85.62217523457116,Fixed Wing Multi-Engine,Turbo-Fan,EMB-145LR,EMBRAER
2846,N628AW,1083.491682524093,165.93118900006138,Fixed Wing Multi-Engine,Turbo-Jet,A320-231,AIRBUS INDUSTRIE
2847,N628DL,1010.6005893383337,159.4378515938923,Fixed Wing Multi-Engine,Turbo-Jet,757-232,BOEING
2848,N628SW,502.6341944389667,93.20351015578781,Fixed Wing Multi-Engine,Turbo-Fan,737-3H4,BOEING
2849,N629AA,1391.2878429760558,206.95055509868422,Fixed Wing Multi-Engine,Turbo-Fan,757-223,BOEING
2850,N629AE,400.6102990478745,86.35912565374815,Fixed Wing Multi-Engine,Turbo-Fan,EMB-145LR,EMBRAER
2851,N629AW,1082.2789480092536,165.64659685863873,Fixed Wing Multi-Engine,Turbo-Jet,A320-231,AIRBUS INDUSTRIE
2852,N629BR,417.3640770162919,95.51568601050222,Fixed Wing Multi-Engine,Turbo-Fan,CL-600-2B19,BOMBARDIER INC
2853,N629DL,1009.5388149449361,159.29916897506925,Fixed Wing Multi-Engine,Turbo-Jet,757-232,BOEING
2854,N629JB,1327.012706043956,204.65831043956044,Fixed Wing Multi-Engine,Turbo-Fan,A320-232,AIRBUS
2855,N629SW,511.7835310677659,94.55308666800724,Fixed Wing Multi-Engine,Turbo-Fan,737-3H4,BOEING
2856,N630AA,1397.5248197303792,207.94951395421762,Fixed Wing Multi-Engine,Turbo-Fan,757-223,BOEING
2857,N630AE,404.79261479765637,87.00122632511241,Fixed Wing Multi-Engine,Turbo-Fan,EMB-145LR,EMBRAER
2858,N630AS,198.7959308953784,74.0841006752609,Fixed Wing Multi-Engine,Turbo-Prop,ATR-72-212,AEROSPATIALE/ALENIA
2859,N630DL,1017.9036186258908,160.23386148204526,Fixed Wing Multi-Engine,Turbo-Jet,757-232,BOEING
2860,N630JB,1287.3678632478632,199.78393162393164,Fixed Wing Multi-Engine,Turbo-Fan,A320-232,AIRBUS
2861,N630WN,501.8018088871412,92.96942587495084,Fixed Wing Multi-Engine,Turbo-Fan,737-3H4,BOEING
2862,N631AA,1406.1738199721717,208.93404004711425,Fixed Wing Multi-Engine,Turbo-Fan,757-223,BOEING
2863,N631AE,413.858192996525,87.93504410585405,Fixed Wing Multi-Engine,Turbo-Fan,EMB-145LR,EMBRAER
2864,N631AS,197.93740178103718,73.82765845992667,Fixed Wing Multi-Engine,Turbo-Prop,ATR-72-212,AEROSPATIALE/ALENIA
2865,N631AW,1081.536802883147,165.56319100849063,Fixed Wing Multi-Engine,Turbo-Jet,A320-231,AIRBUS INDUSTRIE
2866,N631DL,1000.1271489971347,158.10300859598854,Fixed Wing Multi-Engine,Turbo-Jet,757-232,BOEING
2867,N631SW,510.13920511284203,94.42380667066108,Fixed Wing Multi-Engine,Turbo-Fan,737-3H4,BOEING
2868,N632AA,1387.8466489579077,206.65038323965254,Fixed Wing Multi-Engine,Turbo-Fan,757-223,BOEING
2869,N632AE,387.9566413413676,84.99436730416558,Fixed Wing Multi-Engine,Turbo-Fan,EMB-145LR,EMBRAER
2870,N632AS,200.9411922184544,74.37381759771552,Fixed Wing Multi-Engine,Turbo-Prop,ATR 72-212,AEROSPATIALE
2871,N632AW,1086.62280435179,166.29040296602443,Fixed Wing Multi-Engine,Turbo-Jet,A320-231,AIRBUS INDUSTRIE
2872,N632DL,1016.8390435403284,160.286295503212,Fixed Wing Multi-Engine,Turbo-Jet,757-232,BOEING
2873,N632JB,1346.4468546637745,207.31236442516268,Fixed Wing Multi-Engine,Turbo-Fan,A320-232,AIRBUS
2874,N632SW,504.1019883272332,93.5809674547433,Fixed Wing Multi-Engine,Turbo-Fan,737-3H4,BOEING
2875,N63305,849.6546300543941,145.28402909758177,Fixed Wing Multi-Engine,Turbo-Jet,737-3TO,BOEING
2876,N633AA,1369.5391278074328,204.4484286865431,Fixed Wing Multi-Engine,Turbo-Fan,757-223,BOEING
2877,N633AE,411.6463496316142,87.72551908908238,Fixed Wing Multi-Engine,Turbo-Fan,EMB-145LR,EMBRAER
2878,N633AS,198.86434447750744,74.02468055312445,Fixed Wing Multi-Engine,Turbo-Prop,ATR 72-212,AEROSPATIALE
2879,N633AW,1086.2920450417726,166.31904588933284,Fixed Wing Multi-Engine,Turbo-Jet,A320-231,AIRBUS INDUSTRIE
2880,N633DL,1022.8254767136882,160.79974480754237,Fixed Wing Multi-Engine,Turbo-Jet,757-232,BOEING
2881,N633JB,1334.6032689450224,205.20802377414563,Fixed Wing Multi-Engine,Turbo-Fan,A320-232,AIRBUS
2882,N633SW,512.1394856278366,94.5844679778114,Fixed Wing Multi-Engine,Turbo-Fan,737-3H4,BOEING
2883,N634AA,1414.035154248232,209.76127511275112,Fixed Wing Multi-Engine,Turbo-Fan,757-223,BOEING
2884,N634AE,403.8252015853492,87.18778187781878,Fixed Wing Multi-Engine,Turbo-Fan,EMB-145LR,EMBRAER
2885,N634AS,198.70387381922177,73.95190224456192,Fixed Wing Multi-Engine,Turbo-Prop,ATR 72-212,AEROSPATIALE
2886,N634AW,1085.0357517752393,166.0963260265514,Fixed Wing Multi-Engine,Turbo-Jet,A320-231,AIRBUS INDUSTRIE
2887,N634DL,1014.4321552423818,159.92215745591383,Fixed Wing Multi-Engine,Turbo-Jet,757-232,BOEING
2888,N634JB,1291.5251547987616,200.46749226006193,Fixed Wing Multi-Engine,Turbo-Fan,A320-232,AIRBUS
2889,N634SW,502.0616597594259,93.24724552714041,Fixed Wing Multi-Engine,Turbo-Fan,737-3H4,BOEING
2890,N635AA,1385.9484483462638,206.36610515569168,Fixed Wing Multi-Engine,Turbo-Fan,757-223,BOEING
2891,N635AE,414.21717032967035,87.77101648351649,Fixed Wing Multi-Engine,Turbo-Fan,EMB-145LR,EMBRAER
2892,N635AS,200.57839627707176,74.33694290316807,Fixed Wing Multi-Engine,Turbo-Prop,ATR 72-212,AEROSPATIALE
2893,N635DL,1011.3303270274233,159.5522070684851,Fixed Wing Multi-Engine,Turbo-Jet,757-232,BOEING
2894,N635JB,1358.3388324873097,208.48307952622673,Fixed Wing Multi-Engine,Turbo-Fan,A320-232,AIRBUS
2895,N635SW,511.837511235394,94.50064915609707,Fixed Wing Multi-Engine,Turbo-Fan,737-3H4,BOEING
2896,N636AA,1349.3179861875687,202.03363363363363,,,,
2897,N636AE,407.5884109105713,86.97380920070566,Fixed Wing Multi-Engine,Turbo-Fan,EMB-145LR,EMBRAER
2898,N636AS,198.70945406125168,73.80390590324012,Fixed Wing Multi-Engine,Turbo-Prop,ATR 72-212,AEROSPATIALE
2899,N636AW,1107.9819963257808,168.85370483772198,Fixed Wing Multi-Engine,Turbo-Jet,A320-231,AIRBUS INDUSTRIE
2900,N636DL,1010.463929533377,159.34658222319283,Fixed Wing Multi-Engine,Turbo-Jet,757-232,BOEING
2901,N636JB,1305.1462475946119,202.69788325849905,Fixed Wing Multi-Engine,Turbo-Fan,A320-232,AIRBUS
2902,N636WN,513.3923161801584,94.85404754739693,Fixed Wing Multi-Engine,Turbo-Fan,737-3H4,BOEING
2903,N637AA,1395.88330062997,207.5793388429752,Fixed Wing Single-Engine,Reciprocating,FALCON-XP,BAUMAN RANDY
2904,N637AE,426.54963886135107,89.04305339187084,Fixed Wing Multi-Engine,Turbo-Fan,EMB-145LR,EMBRAER
2905,N637AS,200.85168089183068,74.15467688556001,Fixed Wing Multi-Engine,Turbo-Prop,ATR 72-212,AEROSPATIALE
2906,N637AW,1093.5651243811503,167.15671413727767,Fixed Wing Multi-Engine,Turbo-Jet,A320-231,AIRBUS INDUSTRIE
2907,N637DL,1019.0372577171572,160.28679109834889,Fixed Wing Multi-Engine,Turbo-Jet,757-232,BOEING
2908,N637JB,1322.1580993520517,204.6695464362851,Fixed Wing Multi-Engine,Turbo-Fan,A320-232,AIRBUS
2909,N637SW,510.7133745266095,94.51664341239784,Fixed Wing Multi-Engine,Turbo-Fan,737-3H4,BOEING
2910,N638AA,1389.6571285140562,206.7659638554217,Fixed Wing Multi-Engine,Turbo-Fan,757-223,BOEING
2911,N638AE,414.13341378385627,87.46969696969697,Fixed Wing Multi-Engine,Turbo-Fan,EMB-145LR,EMBRAER
2912,N638DL,1071.0402241770714,167.26986379114643,Fixed Wing Multi-Engine,Turbo-Jet,757-232,BOEING
2913,N638JB,1322.142259414226,204.47745234774524,Fixed Wing Multi-Engine,Turbo-Fan,A320-232,AIRBUS
2914,N638SW,506.4262888151944,93.75288915686866,Fixed Wing Multi-Engine,Turbo-Fan,737-3H4,BOEING
2915,N639AA,1408.489567113049,208.9733153358945,Fixed Wing Multi-Engine,Turbo-Fan,757-223,BOEING
2916,N639AE,398.29264057700016,86.46921330305864,Fixed Wing Multi-Engine,Turbo-Fan,EMB-145LR,EMBRAER
2917,N639DL,1063.3207657365347,166.094873458793,Fixed Wing Multi-Engine,Turbo-Jet,757-232,BOEING
2918,N639JB,1299.649976602714,202.24847917641554,Fixed Wing Multi-Engine,Turbo-Fan,A320-232,AIRBUS
2919,N639SW,506.7410266693403,93.73872067375176,Fixed Wing Multi-Engine,Turbo-Fan,737-3H4,BOEING
2920,N640AA,1391.306550665302,206.96170779154295,,,,
2921,N640AE,429.2084942084942,89.5945945945946,Fixed Wing Multi-Engine,Turbo-Fan,EMB-145LR,EMBRAER
2922,N640AS,201.858850653232,74.46067799504739,Fixed Wing Multi-Engine,Turbo-Prop,ATR-72-212,AEROSPATIALE/ALENIA
2923,N640AW,1162.6647968932996,175.6693583184368,Fixed Wing Multi-Engine,Turbo-Jet,A320-232,AIRBUS INDUSTRIE
2924,N640DL,1083.1863594074287,168.68338939383096,Fixed Wing Multi-Engine,Turbo-Jet,757-232,BOEING
2925,N640JB,1296.1915820029028,201.6255442670537,Fixed Wing Multi-Engine,Turbo-Fan,A320-232,AIRBUS
2926,N640SW,509.51237673576173,94.206580800966,Fixed Wing Multi-Engine,Turbo-Fan,737-3H4,BOEING
2927,N641AA,1390.9096171422768,207.04541759804917,Fixed Wing Multi-Engine,Turbo-Fan,757-223,BOEING
2928,N641AE,410.4519878483688,87.45872407872143,Fixed Wing Multi-Engine,Turbo-Fan,EMB-145LR,EMBRAER
2929,N641AS,198.96189558514365,73.76786965662228,Fixed Wing Multi-Engine,Turbo-Prop,ATR-72-212,AEROSPATIALE/ALENIA
2930,N641CA,564.7078739136075,110.60863925282138,Fixed Wing Multi-Engine,Turbo-Fan,CL-600-2C10,BOMBARDIER INC
2931,N641DL,1080.9662818527383,168.57250457553147,Fixed Wing Multi-Engine,Turbo-Jet,757-232,BOEING
2932,N641JB,1296.7011728709842,201.49566547679754,Fixed Wing Multi-Engine,Turbo-Fan,A320-232,AIRBUS
2933,N641SW,510.19667109159604,94.26478096599612,Fixed Wing Multi-Engine,Turbo-Fan,737-3H4,BOEING
2934,N641UA,1820.582786885246,256.3622950819672,Fixed Wing Multi-Engine,Turbo-Fan,767-322,BOEING
2935,N642AA,1401.807146503318,208.24162581699346,Fixed Wing Multi-Engine,Turbo-Fan,757-223,BOEING
2936,N642AE,407.7368564053797,87.18665942127429,Fixed Wing Multi-Engine,Turbo-Fan,EMB-145LR,EMBRAER
2937,N642AS,200.71454751723536,74.2204380836024,Fixed Wing Multi-Engine,Turbo-Prop,ATR-72-212,AEROSPATIALE/ALENIA
2938,N642AW,1175.2667645931792,177.4065014688977,Fixed Wing Multi-Engine,Turbo-Jet,A320-232,AIRBUS INDUSTRIE
2939,N642CA,568.0373295961269,111.14664288444388,Fixed Wing Multi-Engine,Turbo-Fan,CL-600-2C10,BOMBARDIER INC
2940,N642DL,1012.5069593147751,159.4177596359743,Fixed Wing Multi-Engine,Turbo-Jet,757-232,BOEING
2941,N642UA,1865.5148162781509,261.4192018964836,Fixed Wing Multi-Engine,Turbo-Fan,767-322,BOEING
2942,N642WN,507.3730407523511,94.00192132672666,Fixed Wing Multi-Engine,Turbo-Fan,737-3H4,BOEING
2943,N643AA,1405.829782790309,208.6437597911227,Fixed Wing Multi-Engine,Turbo-Fan,757-223,BOEING
2944,N643AE,422.42779365727506,88.55110929631142,Fixed Wing Multi-Engine,Turbo-Fan,EMB-145LR,EMBRAER
2945,N643AS,198.82869176551486,73.7496132026818,Fixed Wing Multi-Engine,Turbo-Prop,ATR-72-212,AEROSPATIALE/ALENIA
2946,N643DL,1073.7068609749806,167.4622775341759,Fixed Wing Multi-Engine,Turbo-Jet,757-232,BOEING
2947,N643JB,1305.2990497484627,203.16154276131917,Fixed Wing Multi-Engine,Turbo-Fan,A320-232,AIRBUS
2948,N643SW,510.4008018092105,94.32051809210526,Fixed Wing Multi-Engine,Turbo-Fan,737-3H4,BOEING
2949,N643UA,1846.0908045977012,259.3049808429119,Fixed Wing Multi-Engine,Turbo-Fan,767-322,BOEING
2950,N644AE,427.6382803943045,89.00821467688938,Fixed Wing Multi-Engine,Turbo-Fan,EMB-145LR,EMBRAER
2951,N644AS,1043.9294101202124,162.10889013139501,Fixed Wing Multi-Engine,Turbo-Jet,737-790,BOEING
2952,N644AW,1122.6174202822792,171.23569001568217,Fixed Wing Multi-Engine,Turbo-Jet,A320-231,AIRBUS INDUSTRIE
2953,N644DL,1087.6686660581563,169.35180597209546,Fixed Wing Multi-Engine,Turbo-Jet,757-232,BOEING
2954,N644JB,1279.7040533037202,200.106052193226,Fixed Wing Multi-Engine,Turbo-Fan,A320-232,AIRBUS
2955,N644SW,505.4563528105762,93.51145423352507,Fixed Wing Multi-Engine,Turbo-Fan,737-3H4,BOEING
2956,N644UA,1917.1495291902072,267.4414312617702,Fixed Wing Multi-Engine,Turbo-Fan,767-322,BOEING
2957,N645AE,401.46238388067513,86.34593745911292,Fixed Wing Multi-Engine,Turbo-Fan,EMB-145LR,EMBRAER
2958,N645DL,1082.0406871609403,168.54101007491604,Fixed Wing Multi-Engine,Turbo-Jet,757-232,BOEING
2959,N645JB,1327.2381502890173,205.74104046242775,Fixed Wing Multi-Engine,Turbo-Fan,A320-232,AIRBUS
2960,N645SW,509.83690596562184,94.19059656218403,Fixed Wing Multi-Engine,Turbo-Fan,737-3H4,BOEING
2961,N646AE,391.4276746360358,85.65046079871777,Fixed Wing Multi-Engine,Turbo-Fan,EMB-145LR,EMBRAER
2962,N646BR,276.83910096325366,65.91473421334285,Fixed Wing Multi-Engine,Turbo-Fan,CL-600-2B19,BOMBARDIER INC
2963,N646DL,1007.525083388926,159.02254836557705,Fixed Wing Multi-Engine,Turbo-Jet,757-232,BOEING
2964,N646JB,1224.5640423031728,193.7267920094007,Fixed Wing Multi-Engine,Turbo-Fan,A320-232,AIRBUS
2965,N646SW,505.2006823198876,93.48133654425045,Fixed Wing Multi-Engine,Turbo-Fan,737-3H4,BOEING
2966,N646UA,1845.83251044436,259.05129179331306,Fixed Wing Multi-Engine,Turbo-Fan,767-322,BOEING
2967,N647AE,404.41415622500665,86.38429752066116,Fixed Wing Multi-Engine,Turbo-Fan,EMB-145LR,EMBRAER
2968,N647AS,1060.765068191817,164.27731338905997,Fixed Wing Multi-Engine,Turbo-Jet,737-790,BOEING
2969,N647AW,1204.303292344308,182.39865132883776,Fixed Wing Multi-Engine,Turbo-Jet,A320-232,AIRBUS INDUSTRIE
2970,N647DL,1076.3474322210636,167.66853493222106,Fixed Wing Multi-Engine,Turbo-Jet,757-232,BOEING
2971,N647SW,510.32653679216713,94.28939133945696,Fixed Wing Multi-Engine,Turbo-Fan,737-3H4,BOEING
2972,N647UA,1880.1291866028707,262.99322169059013,Fixed Wing Multi-Engine,Turbo-Fan,767-322,BOEING
2973,N648AE,384.8365320979484,84.80225016545334,Fixed Wing Multi-Engine,Turbo-Fan,EMB-145LR,EMBRAER
2974,N648AS,1052.8458792991564,163.0952303698897,,,,
2975,N648AW,1197.2418132082844,181.64407971864009,Fixed Wing Multi-Engine,Turbo-Jet,A320-232,AIRBUS INDUSTRIE
2976,N648DL,1073.289037190618,167.5301282881949,Fixed Wing Multi-Engine,Turbo-Jet,757-232,BOEING
2977,N648JB,1339.877508650519,207.48373702422145,Fixed Wing Multi-Engine,Turbo-Fan,A320-232,AIRBUS
2978,N648SW,506.7858362631843,93.79206428930186,Fixed Wing Multi-Engine,Turbo-Fan,737-3H4,BOEING
2979,N648UA,1883.1572563780844,263.51568381430366,Fixed Wing Multi-Engine,Turbo-Fan,767-322,BOEING
2980,N649AS,1003.9051580698836,157.2324459234609,Fixed Wing Multi-Engine,Turbo-Jet,737-790,BOEING
2981,N649AW,1201.5263978980213,182.17053945315706,Fixed Wing Multi-Engine,Turbo-Jet,A320-232,AIRBUS INDUSTRIE
2982,N649BR,402.27912341407153,92.24740484429066,Fixed Wing Multi-Engine,Turbo-Fan,CL-600-2B19,BOMBARDIER INC
2983,N649DL,1070.1533445247933,167.03053977272728,Fixed Wing Multi-Engine,Turbo-Jet,757-232,BOEING
2984,N649JB,1319.3449216087254,205.01704158145876,Fixed Wing Multi-Engine,Turbo-Fan,A320-232,AIRBUS
2985,N649PP,390.55234122712596,85.23856297093648,Fixed Wing Multi-Engine,Turbo-Fan,EMB-145LR,EMBRAER
2986,N649SW,503.97609158140006,93.46418802552932,Fixed Wing Multi-Engine,Turbo-Fan,737-3H4,BOEING
2987,N649UA,1860.4959150326797,261.0367647058824,Fixed Wing Multi-Engine,Turbo-Fan,767-322,BOEING
2988,N650AE,392.5592096359453,85.46312085532549,Fixed Wing Multi-Engine,Turbo-Fan,EMB-145LR,EMBRAER
2989,N650AW,1209.023469738652,183.64150618982117,Fixed Wing Multi-Engine,Turbo-Jet,A320-232,AIRBUS INDUSTRIE
